0.120680;-0.120680;0.120680;-0.120680;0.120680;0.036320;0.139804;0.005637;0.027175;0.087377;0.049787;-0.120680;0.147208;0.120680;0.168843;0.172673;0.144150;0.155455;0.037314;0.027337;0.092026;-0.120680;0.024313;0.059941;0.152390;0.055763;0.007783;0.044462;0.168732;0.120680;0.019568;0.120618;-0.120680;0.120680;-0.120680;0.072507;0.120680;-0.120680;0.120680;-0.120680;0.120680;-0.120680;0.120680;-0.120680;0.083728;0.070130;0.076789;0.120680;-0.120680;0.077070;0.120680;-0.120680;0.132434;0.147055;0.120680;-0.120680;0.051423;0.172056;0.120680;-0.120680;0.063407;0.120680;-0.120680;0.141781;0.085681;0.120680;0.155179;0.071983;0.053333;-0.120680;0.151112;0.049486;0.120680;0.010019;-0.120680;0.010401;0.051795;0.120680;-0.120680;0.120680;0.045396;0.049194;0.012689;0.105669;-0.120680;0.053326;0.031127;0.120680;-0.120680;0.001690;0.165177;0.120680;0.060136;0.121455;0.073842;0.070958;0.071117;-0.120680;0.014879;0.120680
0.198013;-0.198013;0.198013;-0.198013;0.198013;0.121217;0.094584;0.050865;0.068853;0.107108;0.042924;-0.198013;0.094670;0.198013;0.077959;0.142800;0.012445;0.082362;0.075281;0.069648;0.123756;-0.198013;0.075952;0.053626;0.048098;0.118865;0.128234;0.136817;0.022210;0.198013;0.028930;0.173148;-0.198013;0.198013;-0.198013;0.062061;0.198013;-0.198013;0.198013;-0.198013;0.198013;-0.198013;0.198013;-0.198013;0.034362;0.122013;0.163074;0.198013;-0.198013;0.091477;0.198013;-0.198013;0.002932;0.080113;0.198013;-0.198013;0.134699;0.056977;0.198013;-0.198013;0.116717;0.198013;-0.198013;0.155204;0.170377;0.198013;0.080912;0.009961;0.063450;-0.198013;0.160862;0.039723;0.198013;0.012247;-0.198013;0.151382;0.066550;0.198013;-0.198013;0.198013;0.140547;0.139441;0.057030;0.108911;-0.198013;0.027602;0.000968;0.198013;-0.198013;0.068007;0.167728;0.198013;0.122035;0.126887;0.084763;0.130110;0.092992;-0.198013;0.030171;0.198013
0.145690;-0.145690;0.145690;-0.145690;0.145690;0.074501;0.070670;0.088145;0.041434;0.101005;0.157377;-0.145690;0.090602;0.145690;0.067990;0.000855;0.121748;0.045986;0.026726;0.091721;0.001048;-0.145690;0.157857;0.040644;0.131430;0.106045;0.019854;0.149251;0.160410;0.145690;0.127312;0.080583;-0.145690;0.145690;-0.145690;0.142292;0.145690;-0.145690;0.145690;-0.145690;0.145690;-0.145690;0.145690;-0.145690;0.036451;0.112456;0.022833;0.145690;-0.145690;0.102546;0.145690;-0.145690;0.155197;0.082924;0.145690;-0.145690;0.057016;0.119946;0.145690;-0.145690;0.013941;0.145690;-0.145690;0.159741;0.137085;0.145690;0.104850;0.128570;0.123290;-0.145690;0.137579;0.136074;0.145690;0.098760;-0.145690;0.029497;0.150832;0.145690;-0.145690;0.145690;0.060782;0.020271;0.008456;0.140508;-0.145690;0.001207;0.111325;0.145690;-0.145690;0.102789;0.125599;0.145690;0.108098;0.045392;0.131930;0.149502;0.014151;-0.145690;0.162415;0.145690
0.081033;-0.081033;0.081033;-0.081033;0.081033;0.117999;0.028305;0.143166;0.082942;0.055988;0.008267;-0.081033;0.053431;0.081033;0.060819;0.015592;0.014094;0.104221;0.039661;0.014445;0.158839;-0.081033;0.132927;0.074521;0.061969;0.098628;0.105138;0.089227;0.130263;0.081033;0.080138;0.114646;-0.081033;0.081033;-0.081033;0.146242;0.081033;-0.081033;0.081033;-0.081033;0.081033;-0.081033;0.081033;-0.081033;0.095854;0.047627;0.020432;0.081033;-0.081033;0.162249;0.081033;-0.081033;0.145834;0.157557;0.081033;-0.081033;0.015637;0.121105;0.081033;-0.081033;0.136315;0.081033;-0.081033;0.031873;0.002083;0.081033;0.063862;0.005786;0.045300;-0.081033;0.051176;0.163641;0.081033;0.070464;-0.081033;0.117966;0.057333;0.081033;-0.081033;0.081033;0.060719;0.166322;0.030816;0.039988;-0.081033;0.079180;0.062095;0.081033;-0.081033;0.053482;0.015716;0.081033;0.094026;0.077392;0.045102;0.047564;0.134849;-0.081033;0.080411;0.081033
0.074715;-0.074715;0.074715;-0.074715;0.074715;0.022788;0.157810;0.044602;0.155078;0.074415;0.020476;-0.074715;0.126835;0.074715;0.118672;0.066693;0.124415;0.131649;0.110061;0.002807;0.010777;-0.074715;0.103187;0.036667;0.016645;0.128645;0.015125;0.034389;0.114540;0.074715;0.070265;0.026618;-0.074715;0.074715;-0.074715;0.085020;0.074715;-0.074715;0.074715;-0.074715;0.074715;-0.074715;0.074715;-0.074715;0.144545;0.066433;0.159512;0.074715;-0.074715;0.015322;0.074715;-0.074715;0.030867;0.165076;0.074715;-0.074715;0.112947;0.075495;0.074715;-0.074715;0.028232;0.074715;-0.074715;0.070337;0.092025;0.074715;0.159004;0.095270;0.129590;-0.074715;0.116664;0.162683;0.074715;0.013554;-0.074715;0.047626;0.094843;0.074715;-0.074715;0.074715;0.121820;0.104212;0.101577;0.127277;-0.074715;0.087055;0.163547;0.074715;-0.074715;0.076610;0.115314;0.074715;0.102714;0.146803;0.112883;0.118143;0.069606;-0.074715;0.039621;0.074715
-0.004655;0.004655;-0.004655;0.004655;-0.004655;0.093160;0.037140;0.162963;0.077957;0.018942;0.041826;0.004655;0.167058;-0.004655;0.043267;0.035692;0.116445;0.101282;0.017132;0.119042;0.029591;0.004655;0.100884;0.017451;0.096614;0.162803;0.156576;0.042555;0.067698;-0.004655;0.133576;0.029985;0.004655;-0.004655;0.004655;0.034756;-0.004655;0.004655;-0.004655;0.004655;-0.004655;0.004655;-0.004655;0.004655;0.129898;0.117292;0.130072;-0.004655;0.004655;0.054469;-0.004655;0.004655;0.125010;0.091454;-0.004655;0.004655;0.162783;0.144006;-0.004655;0.004655;0.002857;-0.004655;0.004655;0.152166;0.087190;-0.004655;0.055332;0.077106;0.146914;0.004655;0.155743;0.173373;-0.004655;0.191656;0.004655;0.056948;0.023330;-0.004655;0.004655;-0.004655;0.068315;0.085959;0.036456;0.042559;0.004655;0.123498;0.027637;-0.004655;0.004655;0.093416;0.116760;-0.004655;0.107019;0.037262;0.003873;0.128472;0.162918;0.004655;0.168449;-0.004655
0.014245;-0.014245;0.014245;-0.014245;0.014245;0.047696;0.117719;0.065710;0.147561;0.129681;0.106693;-0.014245;0.017503;0.014245;0.159506;0.053891;0.162196;0.148973;0.092653;0.001155;0.125801;-0.014245;0.065954;0.073052;0.012895;0.110807;0.079154;0.059868;0.007527;0.014245;0.093286;0.070839;-0.014245;0.014245;-0.014245;0.133891;0.014245;-0.014245;0.014245;-0.014245;0.014245;-0.014245;0.014245;-0.014245;0.157390;0.095469;0.162497;0.014245;-0.014245;0.139948;0.014245;-0.014245;0.141837;0.049938;0.014245;-0.014245;0.082930;0.096047;0.014245;-0.014245;0.123692;0.014245;-0.014245;0.140591;0.075568;0.014245;0.071524;0.089615;0.134459;-0.014245;0.010606;0.174980;0.014245;0.009552;-0.014245;0.018051;0.077287;0.014245;-0.014245;0.014245;0.160766;0.010738;0.081779;0.111493;-0.014245;0.178897;0.166635;0.014245;-0.014245;0.063529;0.010113;0.014245;0.161526;0.038700;0.141137;0.059874;0.031027;-0.014245;0.068036;0.014245
0.057371;-0.057371;0.057371;-0.057371;0.057371;0.096463;0.100619;0.051936;0.040094;0.016926;0.069979;-0.057371;0.152080;0.057371;0.027019;0.120010;0.047951;0.140547;0.147839;0.164499;0.082998;-0.057371;0.061913;0.121665;0.107201;0.031889;0.161014;0.134914;0.146732;0.057371;0.019745;0.175066;-0.057371;0.057371;-0.057371;0.130287;0.057371;-0.057371;0.057371;-0.057371;0.057371;-0.057371;0.057371;-0.057371;0.021835;0.123425;0.097709;0.057371;-0.057371;0.141020;0.057371;-0.057371;0.139091;0.114317;0.057371;-0.057371;0.127337;0.108223;0.057371;-0.057371;0.119031;0.057371;-0.057371;0.073856;0.174348;0.057371;0.021632;0.023789;0.104395;-0.057371;0.084449;0.050932;0.057371;0.041802;-0.057371;0.016690;0.004651;0.057371;-0.057371;0.057371;0.074759;0.138681;0.021703;0.067683;-0.057371;0.160732;0.107536;0.057371;-0.057371;0.123938;0.155692;0.057371;0.024599;0.145518;0.071334;0.051993;0.020034;-0.057371;0.084024;0.057371
0.269902;-0.269902;0.269902;-0.269902;0.269902;0.099631;0.171345;0.064092;0.092726;0.184272;0.135497;-0.269902;0.065914;0.269902;0.142990;0.121678;0.086507;0.003184;0.124962;0.159797;0.043622;-0.269902;0.107355;0.105059;0.060571;0.034116;0.035189;0.121638;0.152750;0.269902;0.008029;0.010314;-0.269902;0.269902;-0.269902;0.078269;0.269902;-0.269902;0.269902;-0.269902;0.269902;-0.269902;0.269902;-0.269902;0.075585;0.141122;0.095437;0.269902;-0.269902;0.067902;0.269902;-0.269902;0.039836;0.081846;0.269902;-0.269902;0.089658;0.143701;0.269902;-0.269902;0.176144;0.269902;-0.269902;0.063991;0.135526;0.269902;0.036232;0.142408;0.098625;-0.269902;0.046814;0.037726;0.269902;0.045965;-0.269902;0.080274;0.049297;0.269902;-0.269902;0.269902;0.060720;0.084653;0.019933;0.092940;-0.269902;0.066496;0.031599;0.269902;-0.269902;0.160899;0.118188;0.269902;0.149526;0.154416;0.077806;0.098359;0.146264;-0.269902;0.032780;0.269902
0.028209;-0.028209;0.028209;-0.028209;0.028209;0.095065;0.098877;0.127417;0.067764;0.079083;0.050683;-0.028209;0.135662;0.028209;0.061773;0.023893;0.101363;0.000767;0.040919;0.039932;0.119477;-0.028209;0.078287;0.103807;0.109735;0.145425;0.146602;0.068435;0.160361;0.028209;0.093199;0.060998;-0.028209;0.028209;-0.028209;0.124612;0.028209;-0.028209;0.028209;-0.028209;0.028209;-0.028209;0.028209;-0.028209;0.039948;0.135671;0.017646;0.028209;-0.028209;0.115887;0.028209;-0.028209;0.126991;0.038228;0.028209;-0.028209;0.014536;0.022486;0.028209;-0.028209;0.125075;0.028209;-0.028209;0.085427;0.134047;0.028209;0.078190;0.011312;0.030720;-0.028209;0.076915;0.129327;0.028209;0.037566;-0.028209;0.179963;0.003247;0.028209;-0.028209;0.028209;0.063710;0.167181;0.134328;0.007596;-0.028209;0.093220;0.160966;0.028209;-0.028209;0.152116;0.136691;0.028209;0.138665;0.079399;0.128198;0.023678;0.052189;-0.028209;0.031347;0.028209
-0.046132;0.046132;-0.046132;0.046132;-0.046132;0.069919;0.116843;0.152261;0.124903;0.143376;0.147788;0.046132;0.135874;-0.046132;0.068008;0.133838;0.008754;0.063254;0.044552;0.088669;0.055951;0.046132;0.029908;0.065735;0.050629;0.107567;0.090200;0.081930;0.063093;-0.046132;0.125372;0.006780;0.046132;-0.046132;0.046132;0.093200;-0.046132;0.046132;-0.046132;0.046132;-0.046132;0.046132;-0.046132;0.046132;0.057184;0.159571;0.009236;-0.046132;0.046132;0.006184;-0.046132;0.046132;0.114933;0.054742;-0.046132;0.046132;0.091413;0.018698;-0.046132;0.046132;0.079830;-0.046132;0.046132;0.153650;0.037030;-0.046132;0.129792;0.112662;0.115971;0.046132;0.150121;0.079410;-0.046132;0.028741;0.046132;0.168885;0.094315;-0.046132;0.046132;-0.046132;0.070961;0.089769;0.046559;0.158302;0.046132;0.053970;0.044667;-0.046132;0.046132;0.151604;0.127165;-0.046132;0.043200;0.130725;0.092423;0.025201;0.083689;0.046132;0.177160;-0.046132
0.216665;-0.216665;0.216665;-0.216665;0.216665;0.084514;0.093915;0.114255;0.040164;0.106323;0.158951;-0.216665;0.129440;0.216665;0.076113;0.127211;0.000973;0.026388;0.125046;0.126890;0.049339;-0.216665;0.128677;0.104065;0.067340;0.101464;0.106292;0.049686;0.081336;0.216665;0.082707;0.086296;-0.216665;0.216665;-0.216665;0.052311;0.216665;-0.216665;0.216665;-0.216665;0.216665;-0.216665;0.216665;-0.216665;0.045297;0.001975;0.140810;0.216665;-0.216665;0.161530;0.216665;-0.216665;0.092702;0.021594;0.216665;-0.216665;0.057121;0.080745;0.216665;-0.216665;0.006728;0.216665;-0.216665;0.153981;0.037212;0.216665;0.054432;0.130596;0.095799;-0.216665;0.009866;0.112633;0.216665;0.057452;-0.216665;0.109742;0.113273;0.216665;-0.216665;0.216665;0.107170;0.139869;0.112911;0.063445;-0.216665;0.130804;0.159927;0.216665;-0.216665;0.146372;0.140986;0.216665;0.101475;0.119320;0.085921;0.055513;0.039265;-0.216665;0.128834;0.216665
0.031076;-0.031076;0.031076;-0.031076;0.031076;0.054500;0.140475;0.001323;0.108116;0.039323;0.122925;-0.031076;0.121030;0.031076;0.084328;0.066995;0.063501;0.150874;0.048885;0.122670;0.112921;-0.031076;0.028557;0.137601;0.155184;0.113609;0.025639;0.005553;0.072515;0.031076;0.100004;0.178203;-0.031076;0.031076;-0.031076;0.038791;0.031076;-0.031076;0.031076;-0.031076;0.031076;-0.031076;0.031076;-0.031076;0.166820;0.127144;0.156031;0.031076;-0.031076;0.094458;0.031076;-0.031076;0.128580;0.118815;0.031076;-0.031076;0.108527;0.120386;0.031076;-0.031076;0.058105;0.031076;-0.031076;0.109496;0.163165;0.031076;0.121139;0.033149;0.011312;-0.031076;0.019116;0.165010;0.031076;0.040329;-0.031076;0.044870;0.124716;0.031076;-0.031076;0.031076;0.022285;0.135994;0.188323;0.077873;-0.031076;0.105833;0.064236;0.031076;-0.031076;0.129012;0.015990;0.031076;0.065205;0.003918;0.149674;0.039137;0.013920;-0.031076;0.169219;0.031076
0.023987;-0.023987;0.023987;-0.023987;0.023987;0.068835;0.129362;0.122584;0.099567;0.094711;0.009563;-0.023987;0.108444;0.023987;0.115006;0.050842;0.076360;0.066844;0.138873;0.087926;0.118359;-0.023987;0.163164;0.021091;0.040514;0.119200;0.046930;0.006782;0.173289;0.023987;0.138960;0.156747;-0.023987;0.023987;-0.023987;0.143835;0.023987;-0.023987;0.023987;-0.023987;0.023987;-0.023987;0.023987;-0.023987;0.038774;0.035519;0.134562;0.023987;-0.023987;0.031425;0.023987;-0.023987;0.085188;0.011956;0.023987;-0.023987;0.073326;0.048880;0.023987;-0.023987;0.106733;0.023987;-0.023987;0.083233;0.175414;0.023987;0.001211;0.050476;0.065701;-0.023987;0.111050;0.004421;0.023987;0.074427;-0.023987;0.032190;0.086503;0.023987;-0.023987;0.023987;0.115432;0.152087;0.002337;0.137131;-0.023987;0.100072;0.077782;0.023987;-0.023987;0.167123;0.007537;0.023987;0.017345;0.026859;0.174323;0.141804;0.005254;-0.023987;0.144334;0.023987
-0.038139;0.038139;-0.038139;0.038139;-0.038139;0.127880;0.064046;0.093245;0.049192;0.057775;0.038438;0.038139;0.069842;-0.038139;0.119517;0.057257;0.006720;0.153873;0.084788;0.017521;0.157955;0.038139;0.161427;0.048429;0.166943;0.129777;0.131651;0.149188;0.030971;-0.038139;0.078622;0.059509;0.038139;-0.038139;0.038139;0.072289;-0.038139;0.038139;-0.038139;0.038139;-0.038139;0.038139;-0.038139;0.038139;0.174885;0.047441;0.115133;-0.038139;0.038139;0.173946;-0.038139;0.038139;0.154143;0.066015;-0.038139;0.038139;0.015140;0.026806;-0.038139;0.038139;0.051804;-0.038139;0.038139;0.149349;0.025414;-0.038139;0.043676;0.121604;0.085914;0.038139;0.049154;0.038909;-0.038139;0.140757;0.038139;0.145940;0.129562;-0.038139;0.038139;-0.038139;0.134199;0.120047;0.106428;0.047670;0.038139;0.132683;0.021106;-0.038139;0.038139;0.083993;0.044897;-0.038139;0.158667;0.096744;0.050227;0.041888;0.034070;0.038139;0.064524;-0.038139
0.139383;-0.139383;0.139383;-0.139383;0.139383;0.124154;0.171376;0.076767;0.056824;0.122632;0.000436;-0.139383;0.114202;0.139383;0.167895;0.002718;0.097386;0.006039;0.033361;0.105736;0.085887;-0.139383;0.061742;0.105962;0.135180;0.143734;0.012122;0.000029;0.028511;0.139383;0.046548;0.157659;-0.139383;0.139383;-0.139383;0.038786;0.139383;-0.139383;0.139383;-0.139383;0.139383;-0.139383;0.139383;-0.139383;0.130432;0.147781;0.159352;0.139383;-0.139383;0.081996;0.139383;-0.139383;0.156622;0.152231;0.139383;-0.139383;0.155228;0.126343;0.139383;-0.139383;0.033921;0.139383;-0.139383;0.121066;0.028499;0.139383;0.063582;0.097731;0.125163;-0.139383;0.109319;0.125982;0.139383;0.160629;-0.139383;0.028519;0.165425;0.139383;-0.139383;0.139383;0.054822;0.002667;0.124830;0.017944;-0.139383;0.075910;0.071415;0.139383;-0.139383;0.068693;0.133129;0.139383;0.151283;0.001033;0.036450;0.139067;0.020372;-0.139383;0.133089;0.139383
